Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","146","Republic of Moldova","5510","Production","221","Almonds, with shell","2017","2017","tonnes","621","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","515","Apples","2017","2017","ha","47186","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","515","Apples","2017","2017","hg/ha","64246","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","515","Apples","2017","2017","tonnes","303155","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","526","Apricots","2017","2017","ha","3077","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","526","Apricots","2017","2017","hg/ha","44660","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","526","Apricots","2017","2017","tonnes","13743","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","44","Barley","2017","2017","ha","81000","","Official data"
"QC","Crops","146","Republic of Moldova","5419","Yield","44","Barley","2017","2017","hg/ha","30741","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","44","Barley","2017","2017","tonnes","249000","","Official data"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","176","Beans, dry","2017","2017","ha","12854","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","176","Beans, dry","2017","2017","hg/ha","8893","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","176","Beans, dry","2017","2017","tonnes","11430","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","414","Beans, green","2017","2017","ha","335","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","414","Beans, green","2017","2017","hg/ha","45742","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","414","Beans, green","2017","2017","tonnes","1531","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","89","Buckwheat","2017","2017","ha","254","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","89","Buckwheat","2017","2017","hg/ha","7546","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","89","Buckwheat","2017","2017","tonnes","192","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","358","Cabbages and other brassicas","2017","2017","ha","1592","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","358","Cabbages and other brassicas","2017","2017","hg/ha","130808","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","358","Cabbages and other brassicas","2017","2017","tonnes","20820","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","426","Carrots and turnips","2017","2017","ha","1524","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","426","Carrots and turnips","2017","2017","hg/ha","95989","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","426","Carrots and turnips","2017","2017","tonnes","14626","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","393","Cauliflowers and broccoli","2017","2017","ha","78","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","393","Cauliflowers and broccoli","2017","2017","hg/ha","117540","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","393","Cauliflowers and broccoli","2017","2017","tonnes","915","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","531","Cherries","2017","2017","ha","1515","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","531","Cherries","2017","2017","hg/ha","30677","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","531","Cherries","2017","2017","tonnes","4646","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","530","Cherries, sour","2017","2017","ha","2785","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","530","Cherries, sour","2017","2017","hg/ha","21522","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","530","Cherries, sour","2017","2017","tonnes","5994","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","191","Chick peas","2017","2017","ha","761","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","191","Chick peas","2017","2017","hg/ha","41482","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","191","Chick peas","2017","2017","tonnes","3156","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","401","Chillies and peppers, green","2017","2017","ha","1914","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","401","Chillies and peppers, green","2017","2017","hg/ha","61211","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","401","Chillies and peppers, green","2017","2017","tonnes","11717","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","397","Cucumbers and gherkins","2017","2017","ha","2000","","Official data"
"QC","Crops","146","Republic of Moldova","5419","Yield","397","Cucumbers and gherkins","2017","2017","hg/ha","110000","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","397","Cucumbers and gherkins","2017","2017","tonnes","22000","","Official data"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","550","Currants","2017","2017","ha","338","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","550","Currants","2017","2017","hg/ha","3718","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","550","Currants","2017","2017","tonnes","126","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","399","Eggplants (aubergines)","2017","2017","ha","533","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","399","Eggplants (aubergines)","2017","2017","hg/ha","85035","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","399","Eggplants (aubergines)","2017","2017","tonnes","4534","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","619","Fruit, fresh nes","2017","2017","ha","","M","Data not available"
"QC","Crops","146","Republic of Moldova","5510","Production","619","Fruit, fresh nes","2017","2017","tonnes","","M","Data not available"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","406","Garlic","2017","2017","ha","2669","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","406","Garlic","2017","2017","hg/ha","41154","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","406","Garlic","2017","2017","tonnes","10984","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","549","Gooseberries","2017","2017","ha","303","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","549","Gooseberries","2017","2017","hg/ha","1448","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","549","Gooseberries","2017","2017","tonnes","44","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","103","Grain, mixed","2017","2017","ha","1422","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","103","Grain, mixed","2017","2017","hg/ha","31169","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","103","Grain, mixed","2017","2017","tonnes","4434","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","560","Grapes","2017","2017","ha","126214","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","560","Grapes","2017","2017","hg/ha","45677","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","560","Grapes","2017","2017","tonnes","576507","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","225","Hazelnuts, with shell","2017","2017","ha","465","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","225","Hazelnuts, with shell","2017","2017","hg/ha","5472","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","225","Hazelnuts, with shell","2017","2017","tonnes","255","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","407","Leeks, other alliaceous vegetables","2017","2017","ha","90","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","407","Leeks, other alliaceous vegetables","2017","2017","hg/ha","20642","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","407","Leeks, other alliaceous vegetables","2017","2017","tonnes","187","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","56","Maize","2017","2017","ha","481000","","Official data"
"QC","Crops","146","Republic of Moldova","5419","Yield","56","Maize","2017","2017","hg/ha","36861","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","56","Maize","2017","2017","tonnes","1773000","","Official data"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","446","Maize, green","2017","2017","ha","697","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","446","Maize, green","2017","2017","hg/ha","66034","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","446","Maize, green","2017","2017","tonnes","4605","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2017","2017","ha","652","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","568","Melons, other (inc.cantaloupes)","2017","2017","hg/ha","45965","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","568","Melons, other (inc.cantaloupes)","2017","2017","tonnes","2997","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","79","Millet","2017","2017","ha","69","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","79","Millet","2017","2017","hg/ha","8396","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","79","Millet","2017","2017","tonnes","58","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5510","Production","449","Mushrooms and truffles","2017","2017","tonnes","2150","F","FAO estimate"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","234","Nuts, nes","2017","2017","ha","101","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","234","Nuts, nes","2017","2017","hg/ha","37312","Fc","Calculated data"
"QC","Crops","146","Republic of Moldova","5510","Production","234","Nuts, nes","2017","2017","tonnes","376","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","75","Oats","2017","2017","ha","2000","","Official data"
