"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TEDFBUS","197304","-1.627","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197305","-2.817","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197306","-0.592","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197307","0.678","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197308","1.923","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197309","0.603","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197310","0.068","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197311","1.142","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197312","2.544","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197313","7.334","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197401","0.476","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197402","-0.228","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197403","-1","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197404","-3.319","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197405","-2.119","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197406","-1.208","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197407","2.418","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197408","2.232","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197409","-1.227","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197410","-0.83","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197411","3.698","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197412","8.209","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197413","7.102","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197501","1.349","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197502","-1.016","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197503","-4.231","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197504","-4.658","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197505","-4.687","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197506","-1.285","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197507","2.676","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197508","4.279","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197509","1.179","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197510","0.234","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197511","1.841","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197512","4.962","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197513","0.64","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197601","4.764","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197602","1.008","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197603","-1.198","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197604","-2.549","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197605","-3.972","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197606","-1.201","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197607","1.125","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197608","2.451","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197609","-0.522","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197610","0.073","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197611","2.68","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197612","4.956","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197613","7.613","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197701","5.318","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197702","0.909","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197703","-3.496","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197704","-5.242","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197705","-4.135","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197706","-1.649","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197707","2.35","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197708","4.082","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197709","2.788","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197710","-0.212","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197711","2.022","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197712","4.684","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197713","7.418","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197801","7.383","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197802","7.935","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197803","6.438","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197804","-1.444","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197805","-4.87","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197806","-3.526","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197807","-2.243","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197808","-0.136","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197809","-1.917","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197810","-4.305","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197811","-2.324","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197812","0.627","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197813","1.619","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197901","4.63","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197902","3.509","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197903","-2.209","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197904","-3.728","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197905","-3.312","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197906","-1.303","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197907","0.764","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197908","1.346","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197909","-2.318","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197910","-1.287","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197911","1.5","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197912","3.973","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197913","1.564","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198001","-1.359","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198002","-1.199","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198003","-3.897","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198004","-7.623","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198005","-6.87","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198006","-0.753","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198007","5.864","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198008","5.762","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198009","3.337","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198010","0.34","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198011","1.225","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198012","4.095","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198013","-1.08","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198101","2.441","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198102","-0.379","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198103","-1.95","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198104","-2.454","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198105","1.333","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198106","3.145","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198107","1.082","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198108","0.172","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198109","-2.482","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198110","-1.508","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198111","-1.118","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198112","4.475","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198113","2.767","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198201","-0.756","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198202","-3.769","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198203","-3.589","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198204","-3.908","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198205","-2.769","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198206","-1.026","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198207","3.636","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198208","3.511","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198209","2.017","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198210","1.842","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198211","3.436","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198212","5.566","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198213","4.189","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198301","1.437","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198302","-0.818","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198303","1.207","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198304","-4.007","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198305","-2.151","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198306","2.481","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198307","3.458","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198308","4.961","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198309","0.974","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198310","-1.831","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198311","-2.28","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198312","-0.635","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198313","2.796","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198401","1.898","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198402","-0.296","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198403","-0.181","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198404","-6.158","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198405","-4.567","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198406","1.833","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198407","2.441","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198408","3.865","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198409","-0.048","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198410","1.732","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198411","1.232","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198412","1.042","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198413","2.794","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198501","2.025","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198502","0.451","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198503","-1.12","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198504","-5.449","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198505","-3.297","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198506","0.532","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198507","1.682","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198508","1.102","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198509","-0.711","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198510","-0.38","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198511","-0.821","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198512","2.083","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198513","-3.903","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198601","-0.059","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198602","-1.462","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198603","-3.424","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198604","-6.581","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198605","-4.633","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198606","0.736","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198607","6.514","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198608","4.21","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198609","2.535","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198610","1.615","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198611","1.542","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198612","2.459","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198613","3.452","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198701","2.33","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198702","0.487","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198703","0.431","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198704","-4.467","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198705","-1.566","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198706","3.673","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198707","3.271","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","198708","3","10","Energy Consumption Balancing Item","Trillion Btu"
