,state,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost
13748,NY,1,1,11,e,1.0,75,75,0,4.0,7.0,0,1,4,3,0,0,2,637
13749,NY,1,1,11,e,1.0,75,75,0,4.0,7.0,0,1,4,3,0,0,2,637
13750,KY,1,1,5,e,0.0,64,64,0,1.0,2.0,0,0,1,1,0,0,4,624
13751,KY,1,1,5,e,0.0,64,64,0,1.0,2.0,1,0,1,1,0,2,1,655
13752,MD,1,0,1,f,3.0,32,32,0,0.0,0.0,1,1,1,1,1,2,2,706
13753,MD,1,0,1,f,3.0,32,32,0,1.0,1.0,1,1,1,1,1,2,2,735
13754,MD,1,0,1,f,3.0,32,32,0,1.0,1.0,1,1,1,1,1,2,2,730
13755,UT,2,1,15,c,0.0,43,22,0,2.0,15.0,0,1,2,2,0,0,2,588
13756,UT,2,1,15,c,0.0,43,22,0,2.0,15.0,0,1,1,2,0,0,2,591
13757,UT,2,1,15,c,0.0,43,22,0,2.0,15.0,0,1,1,2,0,0,2,591
13758,UT,2,1,15,c,0.0,43,22,0,2.0,15.0,0,1,1,2,0,0,2,591
13759,FL,1,0,2,e,2.0,26,26,0,3.0,5.0,1,1,3,1,1,1,3,695
13760,FL,1,0,2,e,2.0,26,26,0,3.0,5.0,1,1,3,1,1,1,3,704
13761,FL,1,0,2,e,2.0,26,26,0,3.0,5.0,1,1,3,1,1,1,3,704
13762,FL,1,0,2,e,2.0,26,26,0,3.0,5.0,1,1,2,2,1,1,4,705
13763,AL,1,0,6,g,0.0,32,32,0,1.0,15.0,1,1,1,2,0,2,2,684
13764,AL,1,0,6,g,0.0,32,32,0,1.0,15.0,1,1,1,2,0,2,2,693
13765,AL,1,0,6,g,0.0,32,32,0,1.0,15.0,1,1,1,2,0,2,2,699
13766,AL,1,0,6,g,0.0,32,32,0,1.0,15.0,1,1,1,2,0,2,2,699
13767,NY,3,0,14,f,0.0,47,19,1,0.0,0.0,2,1,2,2,1,0,1,660
13768,NY,3,0,14,f,0.0,47,19,1,0.0,0.0,2,1,2,2,1,0,1,660
13769,NY,3,0,14,f,0.0,47,19,1,0.0,0.0,0,0,2,2,0,0,1,638
13770,NY,3,0,14,f,0.0,47,19,1,0.0,0.0,0,0,3,2,0,0,1,645
13771,NY,3,0,14,f,0.0,47,19,1,0.0,0.0,0,0,3,2,0,0,1,645
13772,MS,1,1,7,g,0.0,30,30,0,1.0,2.0,0,0,1,1,0,0,4,626
13773,MS,1,1,7,g,0.0,30,30,0,1.0,2.0,2,1,1,1,1,1,2,698
13774,MS,1,1,7,g,0.0,30,30,0,1.0,2.0,2,1,1,1,1,1,2,714
13775,NY,2,1,1,e,3.0,54,25,0,4.0,11.0,1,0,3,3,1,0,2,662
13776,NY,2,1,1,e,3.0,54,25,0,4.0,11.0,1,1,3,3,1,0,2,657
13777,NY,2,1,1,e,3.0,54,25,0,4.0,11.0,1,1,3,3,1,0,1,659
13778,NY,2,1,1,e,3.0,54,25,0,4.0,11.0,1,1,3,3,1,0,1,659
13779,NY,1,1,19,e,1.0,55,55,0,3.0,3.0,1,0,3,3,0,0,2,579
13780,NY,1,1,19,e,1.0,55,55,0,3.0,3.0,0,0,3,3,0,0,2,530
13781,NY,1,1,19,e,1.0,55,55,0,3.0,3.0,0,0,3,3,0,0,2,533
13782,FL,1,0,9,f,4.0,34,34,0,1.0,7.0,1,0,3,3,0,2,3,674
13783,FL,1,0,9,f,4.0,34,34,0,1.0,7.0,0,0,1,3,0,0,3,610
13784,FL,1,0,9,f,4.0,34,34,0,1.0,7.0,1,0,1,3,0,1,3,650
13785,IN,1,1,10,g,1.0,26,26,0,3.0,1.0,1,0,3,3,1,2,1,610
13786,IN,1,1,10,g,1.0,26,26,0,3.0,1.0,1,0,3,3,1,2,1,606
13787,IN,1,1,10,g,1.0,26,26,0,3.0,1.0,1,1,3,3,1,2,1,611
13788,AR,1,0,1,e,0.0,26,26,0,1.0,0.0,1,0,2,3,1,2,4,705
13789,AR,1,0,1,e,0.0,26,26,0,1.0,0.0,1,0,1,1,1,2,1,689
13790,KY,2,0,20,d,3.0,22,20,1,1.0,6.0,1,1,2,3,1,2,3,700
13791,KY,2,0,20,d,3.0,22,20,1,1.0,6.0,0,0,1,1,0,0,3,651
13792,KY,2,0,20,d,3.0,22,20,1,1.0,6.0,0,0,1,1,0,0,1,638
13793,KY,2,0,20,d,3.0,22,20,1,1.0,6.0,0,0,1,1,0,0,2,650
13794,KY,2,0,20,d,3.0,22,20,1,1.0,6.0,0,0,1,1,0,0,1,645
13795,NV,1,1,10,d,0.0,53,53,0,2.0,5.0,0,1,1,3,0,0,2,597
13796,NV,1,1,10,d,0.0,53,53,0,2.0,5.0,0,1,1,3,0,0,2,598
13797,NV,1,1,10,d,0.0,53,53,0,2.0,5.0,0,1,1,3,0,0,2,604
13798,NV,1,1,10,d,0.0,53,53,0,2.0,5.0,0,1,1,3,0,0,2,604
13799,NV,1,1,10,d,0.0,53,53,0,1.0,5.0,0,1,1,3,0,0,2,604
13800,NV,1,1,10,d,0.0,53,53,0,1.0,5.0,0,1,1,3,0,0,2,604
13801,PA,2,1,11,e,4.0,58,44,1,1.0,1.0,1,1,1,2,1,2,2,649
13802,PA,2,1,11,e,4.0,58,44,1,1.0,1.0,1,1,1,2,1,2,1,591
13803,GA,1,1,1,e,3.0,38,38,0,0.0,0.0,0,0,1,1,0,0,2,605
13804,GA,1,1,1,e,3.0,38,38,0,3.0,1.0,0,0,2,2,0,0,1,581
13805,GA,1,1,1,e,3.0,38,38,0,3.0,1.0,1,0,4,3,0,2,1,634
13806,GA,1,1,1,e,3.0,38,38,0,3.0,1.0,1,0,4,3,0,2,1,634
13807,GA,1,1,1,e,3.0,38,38,0,3.0,1.0,1,0,4,3,0,2,1,625
13808,GA,1,1,1,e,3.0,56,56,0,3.0,1.0,1,0,4,3,0,2,1,618
13809,KS,1,1,8,c,4.0,31,31,0,2.0,4.0,1,1,2,2,1,2,2,610
13810,KS,1,1,8,c,4.0,31,31,0,2.0,4.0,1,1,2,2,1,2,2,610
13811,KS,1,1,8,c,4.0,31,31,0,2.0,4.0,1,1,3,3,1,2,2,603
13812,KS,1,1,8,c,4.0,31,31,0,2.0,4.0,1,1,3,3,1,2,2,610
13813,KS,1,1,8,c,4.0,31,31,0,2.0,4.0,1,1,3,3,1,2,2,610
13814,KS,1,1,8,c,4.0,31,31,0,2.0,4.0,1,1,3,3,1,2,2,610
13815,GA,2,1,27,c,3.0,52,49,1,2.0,4.0,0,0,2,2,0,0,4,527
13816,GA,2,1,27,c,3.0,52,49,1,2.0,4.0,0,0,2,2,0,0,1,521
13817,CT,2,1,10,e,0.0,32,30,1,1.0,2.0,1,0,3,3,1,0,1,663
13818,CT,2,1,10,e,0.0,32,30,1,1.0,2.0,1,0,3,3,1,0,1,663
13819,CT,2,0,10,e,0.0,32,30,1,1.0,2.0,0,0,1,3,0,0,1,591
13820,CT,2,0,10,e,0.0,32,30,1,1.0,2.0,0,0,1,3,0,0,1,578
13821,CT,2,0,10,e,0.0,32,30,1,1.0,2.0,0,0,1,3,0,0,1,591
13822,CT,2,0,10,e,0.0,32,30,1,1.0,2.0,0,0,1,3,0,0,2,609
13823,WA,1,1,7,f,3.0,60,60,0,4.0,1.0,1,1,4,3,0,1,4,638
13824,WA,1,1,7,f,3.0,60,60,0,4.0,1.0,1,1,4,3,0,1,3,632
13825,AL,3,1,13,d,4.0,58,31,1,1.0,11.0,1,1,1,3,0,2,2,619
13826,AL,3,1,13,d,4.0,58,31,1,1.0,11.0,0,1,1,3,0,0,2,574
13827,AL,3,1,13,d,4.0,58,31,1,1.0,11.0,0,1,1,3,0,0,2,577
13828,AL,3,1,13,d,4.0,58,31,1,1.0,11.0,0,1,1,3,0,0,2,577
13829,AL,3,1,13,d,4.0,58,31,1,1.0,11.0,0,1,1,3,0,0,2,577
13830,AL,3,1,13,d,4.0,58,31,1,1.0,11.0,0,1,1,3,0,0,2,577
13831,AL,3,1,13,d,4.0,58,31,1,1.0,11.0,0,1,1,3,0,0,2,577
13832,FL,2,0,18,d,1.0,52,17,0,3.0,5.0,1,0,3,3,0,2,3,671
13833,FL,2,0,18,d,1.0,52,17,0,3.0,5.0,0,1,2,3,0,2,3,658
13834,FL,1,1,6,f,1.0,65,65,0,4.0,2.0,1,1,4,3,1,2,3,578
13835,FL,1,1,6,f,1.0,65,65,0,4.0,2.0,1,1,4,3,1,2,3,578
13836,FL,1,1,6,f,1.0,65,65,0,4.0,2.0,1,1,4,3,1,2,3,581
13837,FL,1,1,6,f,1.0,65,65,0,4.0,2.0,1,1,4,3,1,2,4,591
13838,FL,1,1,19,d,2.0,50,50,0,1.0,7.0,1,1,1,1,1,2,3,613
13839,FL,1,1,19,d,2.0,50,50,0,1.0,7.0,0,0,1,3,0,0,3,573
13840,IA,1,1,13,e,0.0,24,24,0,0.0,0.0,1,0,4,3,0,2,2,588
13841,IA,1,1,13,e,0.0,24,24,0,0.0,0.0,1,0,4,3,0,2,2,585
13842,IA,1,1,13,e,0.0,24,24,0,0.0,0.0,1,0,4,3,0,2,2,572
13843,IA,1,1,13,e,0.0,24,24,0,4.0,3.0,1,0,4,3,0,2,2,743
13844,IA,1,1,13,e,0.0,24,24,0,4.0,3.0,1,0,4,3,0,2,2,753
13845,IA,1,1,13,e,0.0,24,24,0,4.0,3.0,1,0,4,3,0,2,2,753
13846,NY,1,0,2,f,1.0,46,46,0,3.0,6.0,1,1,3,3,1,0,2,697
13847,NY,1,0,2,f,1.0,46,46,0,3.0,6.0,1,1,3,3,1,0,2,697
13848,IN,1,1,10,g,1.0,75,75,0,4.0,15.0,2,0,2,2,0,2,1,582
13849,IN,1,1,10,g,1.0,75,75,0,4.0,15.0,2,0,2,2,0,2,1,582
13850,IN,1,1,10,g,1.0,75,75,0,4.0,15.0,1,1,4,3,1,1,2,621
13851,IN,1,1,10,g,1.0,75,75,0,4.0,15.0,1,1,4,3,1,1,2,631
13852,IN,1,1,10,g,1.0,75,75,0,4.0,15.0,1,1,4,3,1,1,2,624
13853,CT,1,0,10,f,0.0,24,24,0,3.0,5.0,1,0,3,3,1,0,4,690
13854,CT,1,0,10,f,0.0,24,24,0,3.0,5.0,2,0,3,3,0,0,4,676
13855,CT,1,0,10,f,0.0,24,24,0,3.0,5.0,2,0,3,3,0,0,4,686
13856,FL,1,1,10,e,1.0,66,66,0,0.0,0.0,1,0,1,1,0,2,2,680
13857,FL,1,1,10,e,1.0,66,66,0,4.0,2.0,1,0,1,1,0,2,2,663
13858,WI,1,0,4,f,0.0,47,41,0,0.0,0.0,0,0,2,1,0,0,2,558
13859,WI,1,0,4,f,0.0,47,41,0,0.0,0.0,1,0,4,3,1,1,3,595
13860,WI,1,0,4,f,0.0,47,41,0,0.0,0.0,1,0,4,3,1,1,3,597
13861,WI,1,0,4,f,0.0,47,41,0,0.0,0.0,1,0,4,3,1,1,3,597
13862,WI,1,0,4,f,0.0,47,41,0,0.0,0.0,1,0,4,3,1,1,3,606
13863,FL,1,0,1,g,2.0,24,24,0,3.0,8.0,1,1,3,3,1,2,4,670
13864,FL,1,0,1,g,2.0,24,24,0,3.0,8.0,1,1,3,3,1,2,4,670
13865,FL,1,0,1,f,2.0,24,24,0,3.0,8.0,1,1,3,3,1,2,4,659
13866,FL,1,0,1,f,2.0,24,24,0,3.0,8.0,1,1,3,3,1,2,4,654
13867,FL,1,0,1,f,2.0,24,24,0,3.0,8.0,1,1,3,3,1,2,4,656
13868,FL,1,0,1,f,2.0,24,24,0,3.0,8.0,1,1,3,3,1,2,4,656
13869,CT,1,1,14,f,2.0,57,54,0,3.0,6.0,0,0,3,3,1,0,2,696
13870,CT,1,1,14,f,2.0,57,54,0,3.0,6.0,0,0,3,3,1,0,2,696
13871,FL,2,1,1,e,3.0,61,58,1,1.0,12.0,1,1,1,3,1,2,3,657
13872,FL,2,1,1,e,3.0,61,58,1,1.0,12.0,1,1,1,3,1,2,3,657
13873,FL,2,1,1,e,3.0,61,58,1,1.0,12.0,1,1,1,3,1,2,3,648
13874,FL,2,1,1,e,3.0,61,58,1,1.0,12.0,1,1,1,3,1,2,3,648
13875,FL,1,1,2,f,3.0,33,33,0,3.0,15.0,1,1,3,2,1,2,3,614
13876,FL,1,1,2,f,3.0,33,33,0,3.0,15.0,1,1,3,2,1,2,3,610
13877,PA,1,1,1,g,2.0,69,69,0,3.0,3.0,1,1,3,2,1,2,2,666
13878,PA,1,1,1,g,2.0,69,69,0,3.0,3.0,1,1,3,2,1,2,2,656
13879,PA,1,1,1,g,2.0,69,69,0,3.0,3.0,1,1,3,2,1,2,2,662
13880,TN,1,0,2,g,0.0,52,52,0,2.0,1.0,1,0,1,1,0,2,1,602
13881,TN,1,0,2,g,0.0,52,52,0,2.0,1.0,2,0,1,1,0,2,1,602
13882,FL,1,1,12,e,2.0,56,56,0,4.0,5.0,1,0,1,2,0,2,3,572
13883,FL,1,1,12,e,2.0,56,56,0,4.0,5.0,1,0,1,2,0,2,3,572
13884,FL,1,1,12,e,2.0,56,56,0,4.0,5.0,1,0,1,2,0,2,3,580
13885,FL,2,1,3,e,1.0,47,44,1,3.0,9.0,1,1,1,2,1,1,3,622
13886,FL,2,1,3,e,1.0,47,44,1,3.0,9.0,1,1,3,3,1,2,3,647
13887,FL,2,1,3,e,1.0,47,44,1,3.0,9.0,1,1,3,3,1,2,3,628
13888,FL,2,1,3,e,1.0,47,44,1,3.0,9.0,1,1,3,3,1,2,3,628
13889,WI,2,1,14,g,0.0,66,25,1,3.0,15.0,1,1,3,3,1,1,3,612
13890,WI,2,1,14,g,0.0,66,25,1,3.0,15.0,2,1,3,3,1,1,3,608
13891,WI,2,1,14,g,0.0,66,25,1,3.0,15.0,2,1,3,3,1,1,3,608
13892,FL,1,0,3,f,1.0,30,30,0,1.0,5.0,1,0,1,2,1,2,3,665
13893,FL,1,0,3,f,1.0,30,30,0,1.0,15.0,1,0,1,2,1,2,3,665
13894,FL,1,0,3,f,1.0,30,30,0,1.0,15.0,1,0,1,2,1,2,3,665
13895,FL,1,0,3,f,1.0,30,30,0,1.0,15.0,1,0,1,2,1,2,3,665
13896,FL,1,0,3,f,1.0,30,30,0,1.0,15.0,1,0,1,2,1,2,3,669
13897,FL,1,0,3,f,1.0,30,30,0,1.0,15.0,1,0,1,2,1,2,3,669
13898,FL,1,0,3,f,1.0,30,30,0,1.0,15.0,1,0,1,2,1,2,3,665
13899,NY,1,1,9,f,1.0,75,75,0,4.0,7.0,1,1,4,3,1,0,2,613
13900,NY,1,1,9,f,1.0,75,75,0,4.0,7.0,1,1,4,3,1,0,2,613
13901,OK,1,0,9,c,3.0,32,32,0,3.0,2.0,1,0,2,2,0,2,2,600
13902,OK,1,0,9,c,3.0,32,32,0,3.0,2.0,1,0,2,2,0,2,2,600
13903,OK,1,0,9,c,3.0,32,32,0,3.0,2.0,1,0,2,2,0,2,2,600
13904,OK,1,0,9,c,3.0,32,32,0,3.0,2.0,1,0,2,2,0,2,2,600
13905,OK,1,0,9,c,3.0,32,32,0,3.0,2.0,1,0,2,2,0,2,2,593
13906,OK,1,0,9,c,3.0,32,32,0,3.0,2.0,1,0,2,2,0,2,2,593
13907,FL,1,1,10,g,2.0,68,68,0,3.0,12.0,1,1,3,3,1,2,4,624
13908,FL,1,1,10,g,2.0,68,68,0,3.0,12.0,1,0,3,3,1,2,3,611
13909,FL,1,1,10,g,2.0,68,68,0,3.0,12.0,1,0,3,3,1,2,3,611
13910,FL,1,1,10,g,2.0,68,68,0,3.0,12.0,1,0,3,3,1,2,3,591
13911,GA,1,1,15,g,4.0,65,65,0,3.0,15.0,0,0,3,3,0,0,4,545
13912,GA,1,1,15,g,4.0,65,65,0,3.0,15.0,1,0,2,2,0,0,2,581
13913,GA,2,1,1,i,0.0,33,33,1,2.0,9.0,1,1,2,2,1,2,2,744
13914,GA,2,1,1,i,0.0,33,33,1,2.0,9.0,1,1,2,2,1,2,4,707
13915,GA,2,1,1,i,0.0,33,33,1,2.0,9.0,2,1,3,2,1,3,4,709
13916,GA,2,1,1,i,0.0,33,33,1,2.0,9.0,2,1,3,2,1,3,2,704
13917,GA,2,1,1,i,0.0,33,33,1,2.0,9.0,2,1,3,2,1,3,2,704
13918,GA,2,1,1,i,0.0,33,33,1,2.0,9.0,2,1,3,2,1,3,2,704
13919,GA,2,1,1,i,0.0,33,33,1,2.0,9.0,2,1,3,2,1,3,2,704
13920,CT,1,0,9,f,4.0,42,42,0,3.0,15.0,1,0,3,3,1,0,1,616
13921,CT,1,0,9,f,4.0,42,42,0,3.0,15.0,0,0,3,3,1,0,1,586
13922,CT,1,0,9,f,4.0,42,42,0,3.0,15.0,1,0,3,3,1,0,1,624
13923,CT,1,0,9,f,4.0,42,42,0,3.0,15.0,1,0,3,3,1,0,1,624
13924,CT,1,0,9,f,4.0,42,42,0,3.0,15.0,1,0,3,3,1,0,1,624
13925,CT,1,0,9,f,4.0,42,42,0,3.0,15.0,1,0,3,3,1,0,1,624
13926,NY,1,0,6,c,2.0,26,26,0,1.0,6.0,0,1,3,3,0,0,3,575
13927,NY,1,0,6,c,2.0,26,26,0,1.0,6.0,0,1,3,3,0,0,3,575
13928,NY,1,0,6,c,2.0,26,26,0,1.0,6.0,1,0,1,3,0,0,3,599
13929,NY,1,0,6,c,2.0,26,26,0,1.0,6.0,1,0,1,3,0,0,3,599
13930,NY,1,0,6,c,2.0,26,26,0,1.0,6.0,2,0,1,3,0,0,3,597
13931,NY,1,0,6,c,2.0,26,26,0,1.0,6.0,2,0,1,3,0,0,3,601
13932,NY,1,0,6,c,2.0,26,26,0,1.0,6.0,2,0,2,3,0,0,3,604
13933,NY,1,0,6,c,2.0,26,26,0,1.0,6.0,2,0,2,3,0,0,3,601
13934,OH,1,0,3,f,0.0,24,24,0,2.0,2.0,1,0,3,3,0,2,3,616
13935,OH,1,0,3,f,0.0,24,24,0,2.0,2.0,1,0,3,3,0,2,3,626
13936,OH,1,0,3,f,0.0,24,24,0,2.0,2.0,1,0,2,3,0,2,3,621
13937,KS,1,1,11,g,0.0,75,75,0,1.0,7.0,1,0,2,2,0,2,1,616
13938,KS,1,1,11,g,0.0,75,75,0,1.0,7.0,1,0,3,3,0,2,1,620
13939,AL,2,1,30,b,4.0,43,32,1,1.0,7.0,1,1,1,1,1,2,1,576
13940,AL,2,1,30,b,4.0,43,32,1,1.0,7.0,0,0,1,2,0,0,1,522
13941,OH,1,0,24,d,0.0,75,75,0,3.0,2.0,1,0,3,3,0,2,3,626
13942,OH,1,0,24,d,0.0,75,75,0,3.0,2.0,1,0,3,3,0,2,3,629
13943,PA,1,1,19,e,0.0,55,48,1,1.0,2.0,0,0,1,2,0,0,2,650
13944,PA,1,1,19,e,0.0,55,48,1,1.0,2.0,0,0,1,2,0,0,2,650
13945,IN,1,0,2,f,4.0,33,33,0,2.0,3.0,1,1,2,2,1,2,1,649
13946,IN,1,0,2,f,4.0,33,33,0,2.0,3.0,1,1,2,3,1,2,1,657
13947,OH,1,1,13,e,0.0,41,41,0,3.0,0.0,2,0,3,3,0,2,3,581
13948,OH,1,1,13,e,0.0,41,41,0,3.0,0.0,0,0,3,3,0,0,3,533
13949,NH,1,0,17,d,0.0,21,21,0,3.0,4.0,1,0,3,2,1,2,1,653
13950,NH,1,0,17,d,0.0,21,21,0,3.0,4.0,0,0,3,3,0,0,1,597
13951,NH,1,0,17,d,0.0,21,21,0,3.0,4.0,0,0,3,3,0,0,3,606
13952,NH,1,0,17,d,0.0,21,21,0,3.0,4.0,0,0,3,3,0,0,3,609
13953,OH,1,1,2,d,2.0,65,65,0,3.0,10.0,1,1,3,3,0,2,2,592
13954,OH,1,1,2,d,2.0,65,65,0,3.0,10.0,1,1,3,3,0,2,3,604
13955,NY,1,1,4,g,2.0,52,52,0,3.0,15.0,2,1,3,2,0,0,2,637
13956,NY,1,1,4,g,2.0,52,52,0,3.0,15.0,2,1,3,2,1,0,1,636
13957,UT,2,1,6,d,4.0,49,18,0,3.0,11.0,0,0,1,1,0,0,4,580
13958,UT,2,1,6,d,4.0,49,18,0,3.0,11.0,0,0,1,1,0,0,4,580
13959,UT,3,1,6,d,4.0,49,18,0,3.0,11.0,1,0,3,3,0,1,3,640
13960,CT,1,0,10,f,0.0,31,31,0,1.0,2.0,1,0,3,3,1,0,1,698
13961,CT,1,0,10,f,0.0,31,31,0,1.0,2.0,1,0,3,3,1,0,1,698
13962,CT,1,0,10,f,0.0,31,31,0,1.0,2.0,1,0,3,3,1,0,1,698
13963,CT,1,0,10,f,0.0,31,31,0,1.0,2.0,1,0,1,3,1,0,1,674
13964,CT,1,0,10,f,0.0,31,31,0,1.0,2.0,1,0,1,3,1,0,1,672
13965,PA,1,0,13,g,0.0,27,27,0,2.0,7.0,1,1,3,3,1,2,2,641
13966,PA,1,0,13,g,0.0,27,27,0,2.0,7.0,1,1,2,3,1,2,2,632
13967,PA,1,0,18,f,3.0,41,41,0,3.0,10.0,1,0,1,1,1,2,3,684
13968,PA,1,0,18,f,3.0,41,41,0,3.0,10.0,0,1,1,1,0,0,3,651
13969,PA,1,0,0,f,4.0,28,28,0,1.0,7.0,1,1,1,2,0,2,4,654
13970,PA,1,0,0,f,4.0,28,28,0,1.0,7.0,1,1,1,2,0,2,4,661
13971,IN,2,0,3,e,4.0,27,21,1,1.0,1.0,1,0,3,2,0,2,4,709
13972,IN,2,0,3,e,4.0,27,21,1,1.0,1.0,1,0,3,2,0,2,4,692
13973,NY,1,1,7,g,4.0,51,51,0,1.0,15.0,1,1,3,3,1,0,2,699
13974,NY,1,1,7,g,4.0,51,51,0,1.0,15.0,2,0,3,3,0,0,2,692
13975,FL,1,1,3,d,3.0,42,42,0,3.0,15.0,1,1,3,3,1,1,4,640
13976,FL,1,1,3,d,3.0,42,42,0,3.0,15.0,1,1,3,3,1,1,3,628
13977,IN,1,1,11,g,4.0,46,46,0,0.0,0.0,0,0,1,1,0,0,2,541
13978,IN,1,1,11,g,4.0,46,46,0,4.0,13.0,1,1,3,3,1,1,4,626
13979,IN,1,1,11,g,4.0,46,46,0,4.0,13.0,1,1,3,3,1,1,4,638
13980,IN,1,1,11,g,4.0,46,46,0,4.0,13.0,1,1,3,3,1,1,4,638
13981,FL,1,1,15,f,1.0,59,59,0,3.0,15.0,1,1,1,3,1,2,3,627
13982,FL,1,1,15,f,1.0,59,59,0,3.0,15.0,1,1,1,3,1,2,3,627
13983,FL,1,1,15,f,1.0,59,59,0,3.0,15.0,1,0,3,3,0,2,3,639
13984,MD,1,1,12,e,2.0,22,22,0,4.0,7.0,1,0,4,3,0,2,4,602
13985,MD,1,1,12,e,2.0,22,22,0,4.0,7.0,1,0,3,3,0,2,3,595
13986,NY,1,1,2,g,3.0,26,26,0,1.0,5.0,1,0,3,3,0,0,2,695
13987,NY,1,1,2,g,3.0,26,26,0,1.0,5.0,1,0,3,3,0,0,2,695
13988,NM,1,1,4,d,0.0,24,24,0,1.0,3.0,2,1,1,1,1,1,3,698
13989,NM,1,1,4,d,0.0,24,24,0,1.0,3.0,1,1,1,1,1,2,2,699
13990,NM,1,1,4,d,0.0,24,24,0,1.0,3.0,1,1,1,1,1,2,2,699
13991,NM,1,1,4,d,0.0,24,24,0,1.0,3.0,2,1,1,1,1,1,3,707
13992,OK,1,0,13,f,0.0,21,21,0,2.0,6.0,0,0,1,1,0,0,4,562
13993,OK,1,0,13,f,0.0,21,21,0,2.0,6.0,2,0,2,2,0,3,1,623
13994,OK,1,0,13,f,0.0,21,21,0,2.0,6.0,2,0,2,2,0,3,1,631
13995,OK,1,0,13,f,0.0,21,21,0,2.0,6.0,2,0,2,2,0,3,1,631
13996,OK,1,0,13,f,0.0,21,21,0,2.0,6.0,2,0,2,2,0,3,1,631
13997,WA,1,0,9,f,3.0,55,55,0,4.0,7.0,1,0,1,3,0,2,2,580
13998,WA,1,0,9,f,3.0,55,55,0,4.0,7.0,1,0,4,3,0,1,2,602
13999,ME,1,0,11,e,0.0,47,47,0,3.0,2.0,1,0,3,3,1,1,1,649
14000,ME,1,0,11,e,0.0,47,47,0,3.0,2.0,1,0,3,3,1,1,1,657
14001,ME,1,0,11,e,0.0,47,47,0,3.0,2.0,1,0,3,3,1,1,1,657
14002,NY,1,1,11,d,0.0,63,63,0,3.0,2.0,2,0,3,2,0,0,2,590
14003,NY,1,1,11,d,2.0,63,63,0,3.0,2.0,2,0,3,3,0,0,2,608
14004,NY,1,1,11,d,2.0,63,63,0,3.0,2.0,2,0,3,3,1,0,2,616
14005,NY,1,1,11,d,2.0,63,63,0,3.0,2.0,2,0,3,3,0,0,2,608
14006,NY,1,1,11,d,2.0,63,63,0,3.0,2.0,2,0,3,3,0,0,2,612
14007,NY,1,1,11,d,2.0,63,63,0,3.0,2.0,2,0,3,3,0,0,2,608
14008,OR,2,0,4,d,4.0,62,38,0,3.0,2.0,1,0,2,2,0,2,2,626
14009,OR,2,0,4,d,4.0,62,38,0,3.0,2.0,1,0,3,3,0,2,2,634
14010,OR,2,0,4,d,4.0,62,38,0,3.0,2.0,1,0,3,3,1,2,2,638
14011,CT,1,0,9,e,0.0,26,26,0,2.0,5.0,1,1,3,3,1,0,1,706
14012,CT,1,0,9,e,0.0,26,26,0,2.0,5.0,1,1,3,3,1,0,1,706
14013,CT,1,0,9,e,0.0,26,26,0,2.0,5.0,1,1,3,3,1,0,1,706
14014,CT,1,0,9,e,0.0,26,26,0,2.0,5.0,1,1,3,3,1,0,1,706
14015,WA,1,1,6,f,0.0,39,39,0,1.0,6.0,0,0,1,1,0,0,4,584
14016,WA,1,1,6,f,0.0,39,39,0,1.0,6.0,0,0,1,1,0,0,1,577
14017,CO,1,0,7,e,0.0,35,35,0,1.0,0.0,2,0,2,2,0,3,2,687
14018,CO,1,0,7,e,0.0,35,35,0,1.0,1.0,2,0,1,2,0,3,2,641
14019,CO,1,0,7,e,0.0,35,35,0,1.0,1.0,2,0,1,2,0,3,2,642
14020,IN,1,1,14,f,4.0,63,63,0,0.0,0.0,1,0,3,3,0,2,2,705
14021,IN,1,1,14,f,4.0,63,63,0,0.0,0.0,1,0,3,3,0,2,1,639
14022,IN,1,1,14,f,4.0,63,63,0,0.0,0.0,1,0,3,3,0,2,1,639
14023,IN,1,1,14,f,4.0,63,63,0,0.0,0.0,0,0,2,2,0,0,1,584
14024,IN,1,1,14,f,4.0,63,63,0,0.0,0.0,0,0,2,2,0,0,1,580
14025,KY,1,1,18,f,3.0,56,56,0,2.0,2.0,0,0,3,3,0,0,2,587
14026,KY,1,1,18,f,3.0,56,56,0,2.0,2.0,0,0,3,3,0,0,2,572
14027,KY,1,1,18,f,3.0,56,56,0,2.0,2.0,0,0,2,3,0,0,2,558
14028,KY,1,1,18,f,3.0,56,56,0,2.0,2.0,0,0,2,3,0,0,2,558
14029,KY,1,1,18,f,3.0,56,56,0,2.0,2.0,0,0,2,3,0,0,2,558
14030,KY,1,1,18,f,3.0,56,56,0,2.0,2.0,0,0,2,3,0,0,2,558
14031,GA,1,1,13,h,0.0,59,59,0,3.0,3.0,2,1,3,2,1,1,1,644
14032,GA,1,1,13,h,0.0,59,59,0,3.0,3.0,0,1,2,2,0,0,1,597
14033,GA,1,1,13,h,0.0,59,59,0,3.0,3.0,0,1,2,2,0,0,1,597
14034,GA,1,1,13,h,0.0,59,59,0,3.0,3.0,0,1,2,2,0,0,1,590
14035,GA,1,1,13,h,0.0,59,59,0,3.0,3.0,0,1,2,2,0,0,1,590
14036,GA,1,1,13,h,0.0,59,59,0,3.0,3.0,0,1,2,2,0,0,1,590
14037,FL,1,1,2,f,1.0,75,75,0,4.0,10.0,1,0,1,2,0,2,3,587
